0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393,-0.39393
0,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631,0.75631
0,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712,-0.481712
0,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848,-0.04848
0,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459,-0.1459
0,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208,-0.0179912208
0,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001,0.00442445400536001
0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432,-0.14432
